,seller_id,seller_autonomous_community,seller_city
401,38f276ca6e7cc95a6d1bb55ac9e5550f,andalucia,almeria
402,eae9af4811c294c56795d70e715b7337,comunidad de madrid,madrid
403,039b29ff3b3473435d0cd59040575de9,andalucia,jaen
404,ac51cac5e20d69ff485a54746488ef48,andalucia,granada
405,4221a7df464f1fe2955934e30ff3a5a1,pais vasco,san sebastian
406,48e954b2da4f6a750c844173b347ed40,comunidad valenciana,valencia
407,fc4751cfe3b279c419615b9b00c1abb4,galicia,ourense
408,e1a210d482714ce337763a19aef94ba4,galicia,pontevedra
409,085f6f7e049c996695fb2074fe38d45e,andalucia,sevilla
410,34675b28b826facfde119785bf287dc1,galicia,lugo
411,7d7866a99a8656a42c7ff6352a433410,comunidad de madrid,madrid
412,5a93f3ab0ef4c84ed5e1b5dbf23978bc,andalucia,cadiz
413,64cc804291f90c81f02bfc2bb58ff55a,galicia,coruna
414,5f57db27027655e6c6a391601daa0258,castilla-la mancha,toledo
415,e1b12447a7563944843191754aeb5562,andalucia,cadiz
416,2f3d8b4c9e2ee165075331fea3f3095a,castilla y leon,zamora
417,1fe5540d7c1c37a595fefbacd5570d9e,cataluna,gerona
418,d3f39f05462b79a4562d35893a28f159,andalucia,sevilla
419,528ce32f560edd11add4169f6a5b65be,andalucia,huelva
420,b86a47b3366e3b5424a7b225781f4908,comunidad de madrid,torrejon de ardoz
421,0176f73cc1195f367f7b32db1e5b3aa8,andalucia,granada
422,01cf7e3d21494c41fb86034f2e714fa1,galicia,ourense
423,ceaec5548eefc6e23e6607c5435102e7,comunidad de madrid,madrid
424,c8771b1a10bb99bb34d3c459c5cffb53,andalucia,cadiz
425,2d42ebcda99fd55f6f4bc2f1ca035d50,aragon,huesca
426,e9bc59e7b60fc3063eb2290deda4cced,galicia,lugo
427,13d95f0f6f73943d4ceffad0fc2cd32c,aragon,zaragoza
428,6f229cc508fc6915ed5c499efd93baa4,cataluna,barcelona
429,83f2b4881141ce3fcd4e985125d3279e,andalucia,granada
430,c8c1bea22194a4eefa2dc9a9fa89f536,castilla y leon,soria
431,b0b346d3a89f5eb4c2968af3f083cd43,andalucia,malaga
432,a0415d9b25ede3c4b1e477e9916ffc03,cataluna,lleida
433,3dfd3dc96f7f8598eca74e9ac8a2fa31,comunidad de madrid,madrid
434,e5545d4d4473876ea78c5bcebca365c3,andalucia,almeria
435,fa1a9dec3a9940c072684a46728bf1fc,castilla y leon,segovia
436,6ddc28b61be28373b4503a1f61cf98a9,comunidad de madrid,madrid
437,c5ebe6598748b0aeaa61cfb820478b92,comunidad valenciana,valencia
438,5670f4db5b62c43d542e1b2d56b0cf7c,comunidad de madrid,madrid
439,e1c76f339ebd5460999f25a2aa8c92c5,comunidad de madrid,madrid
440,cb8bcce248bb1fb274ba762d8b971456,comunidad de madrid,madrid
441,6524b847b982cd56bb5d4b02b776ee42,andalucia,malaga
442,610f72e407cdd7caaa2f8167b0163fd8,comunidad de madrid,madrid
443,b6d44737c043328708f6749c2dbe50bd,andalucia,cordoba
444,972d0f9cf61b499a4812cf0bfa3ad3c4,castilla y leon,leon
445,8c91bfea4263b8fba54081460693e2a1,comunidad valenciana,castellon
446,38af8acfd46ac4a7bf754e8ca6736664,comunidad de madrid,madrid
447,d90fe2229fee1a5da999ccd0c06c1667,comunidad de madrid,madrid
448,75fdd0a732287f9497b179f6bd445d32,andalucia,malaga
449,5b2e94f2c22b39ccc24d34ad0f669672,comunidad de madrid,madrid
450,9ac75591b69c3402684b6ce0310f22ee,comunidad de madrid,madrid
451,e5bd51692380fd8cabb19b756b95e714,andalucia,cordoba
452,cfb1a033743668a192316f3c6d1d2671,andalucia,almeria
453,adcf50477d6a1f5d91bb9d54c4903cb5,comunidad de madrid,getafe
454,8476243f92442881ddd5b578975cf115,comunidad valenciana,alicante
455,f2336e113377dd21c744d9c4fc8293a9,comunidad de madrid,madrid
456,f25e239052084705e17a982bc600ab2a,comunidad de madrid,madrid
457,714b9a1332840f257b49f476bea4e341,andalucia,huelva
458,89d9a386b0b6e5fc8403071b03f7206a,comunidad de madrid,madrid
459,bd15ee794d5e640d9dd71b665b2ab15b,andalucia,granada
460,f326006815956455b2859abd58fe7e39,andalucia,granada
461,bac692d6c0ed08467878018e6cc9c26c,castilla y leon,leon
462,6a51fc556dab5f766ced6fbc860bc613,andalucia,almeria
463,a90a5da8b09e44264a177c0374a5ac87,galicia,coruna
464,ea6b12bf9ffe2bac34602ec631d97a47,andalucia,cadiz
465,dc64d75cc406bb0697be983831430e60,comunidad de madrid,madrid
466,fa7ad8ae9bcb2c4493fdf38e96b1d74f,andalucia,sevilla
467,d1ef48b38baca7e831711c4a0aeb398f,galicia,coruna
468,67e43d802fde8cfd3f9580124f8167d1,andalucia,cadiz
469,f18112da765e0971ca5d510dec322bdd,castilla y leon,leon
470,259f7b5e6e482c230e5bfaa670b6bb8f,andalucia,huelva
471,dd7ddc04e1b6c2c614352b383efe2d36,comunidad de madrid,madrid
472,f457c46070d02cadd8a68551231220dd,galicia,lugo
473,5962468f885ea01a1b6a97a218797b0a,galicia,coruna
474,1f50f920176fa81dab994f9023523100,andalucia,huelva
475,2b1a40c1daabc6ca280c4b815c101841,comunidad de madrid,madrid
476,26b482dccfa29bd2e40703ba45523702,andalucia,cordoba
477,f356c348fbc8df6a882823e21f5ce8b7,comunidad valenciana,castellon
478,2ba91c7ad80ff88b23b7db823b43c233,andalucia,sevilla
479,3d0cd21d41671c46f82cd11176bf7277,castilla y leon,salamanca
480,d93919c944be9cff128f6c9cb899eacb,andalucia,cordoba
481,f7ba60f8c3f99e7ee4042fdef03b70c4,andalucia,granada
482,0ee4fb99ac55ffbbc98795aa01b7f8fa,andalucia,malaga
483,c5f7e746b7e6d07def6c0dae9903279b,galicia,coruna
484,2d20f1cd18725c91147da0791d498022,galicia,ourense
485,002100f778ceb8431b7a1020ff7ab48f,andalucia,malaga
486,70f84699be677ec988d1fa824aef7d90,comunidad de madrid,fuenlabrada
487,5bc24d989e71e93c33e50a7782431b0e,comunidad de madrid,alcala de henares
488,36f98ad67cc981f50ce8aed093d5783c,galicia,pontevedra
489,70ee69419916dc13e3aed619061f996c,andalucia,jaen
490,6eb94e1466490d327a09abf8f3552a50,andalucia,cadiz
491,8ff1a9df749e454105c55cda13e79143,andalucia,almeria
492,c4fabeea6e569d42d02993bb1f4f1cbc,baleares,palma de mallorca - mallorca
493,5236605f4d4b0b3e4df85b850393fca0,comunidad de madrid,madrid
494,45c20d94d9171b0bcfab3c955e47d67b,andalucia,granada
495,5bc237df65098fe211bb4818f4d26d78,comunidad de madrid,alcala de henares
496,6a38087bc8ad4f89ff453561005f6dea,aragon,huesca
497,4e5725ba188db8252977a4f0227bd462,andalucia,granada
498,e4f121bf6ef8b9a1d4d3e65dd0473fab,andalucia,huelva
499,eebb3372362aa9a46975164bed19a7e7,comunidad de madrid,madrid
500,2ec6e37d992a95eaddb3369dcbcc76d9,comunidad valenciana,valencia
501,f84a00e60c73a49e7e851c9bdca3a5bb,cataluna,barcelona
502,e5a38146df062edaf55c38afa99e42dc,comunidad de madrid,madrid
503,80cfd480be3eb6d6267139f5cb793555,comunidad de madrid,madrid
504,62c50c1af4dfdc4149d25c5222043d39,comunidad de madrid,madrid
505,4de6e4ba574aa9dfdc824bc44dc47fdd,galicia,pontevedra
506,6548c2550b6e2d8f18053216e1c7b6f3,andalucia,cordoba
507,f45122a9ab94eb4f3f8953578bc0c560,andalucia,almeria
508,7901646fdd36a55f564ffaf2dbccaaf7,cataluna,barcelona
509,6481e96574816ead57975da2c0f6d80d,andalucia,sevilla
510,e8dba4d70f7f2b20e775d09cae01142d,andalucia,cordoba
511,13e85aac53340018b40c2af68001b7e0,andalucia,sevilla
512,b6dc74ed30f124f95227bed4e43a3bed,galicia,pontevedra
513,48436dade18ac8b2bce089ec2a041202,andalucia,cadiz
514,f5f2ab9bdb6b30c14c61be68c5ed37da,andalucia,jaen
515,8ed8ea9a57c862f2c18c2fe41f601d56,castilla y leon,leon
516,c76d418370990614e89e956c7a7567d9,andalucia,granada
517,ceb7b4fb9401cd378de7886317ad1b47,cataluna,gerona
518,ea846a0e7ad98a741783e886d89dfa44,andalucia,huelva
519,2c54051840f19eca309a5423cf22df36,galicia,coruna
520,ee27a8f15b1dded4d213a468ba4eb391,aragon,zaragoza
521,69b5eaa096c3f9d1e5c398c597f567d6,andalucia,malaga
522,5b92bfa4120daa27c574daa2e386c693,andalucia,sevilla
523,1554a68530182680ad5c8b042c3ab563,comunidad de madrid,mostoles
524,fc38b5dceee1a730fad8853453437fbd,andalucia,malaga
525,152ee17e4c8aaf53dac99f3462e4999b,castilla y leon,soria
526,fac35d150712afb921ec59ac5f39bb11,comunidad de madrid,madrid
527,04aa0a1c5ce6b222003403a3e11c3cc0,andalucia,jaen
528,ede0c03645598cdfc63ca8237acbe73d,andalucia,granada
529,1e47defeeadeca0e9a18fa5a9311e735,andalucia,huelva
530,a7b7354cc588f7566a848bcbb1ce3d96,comunidad de madrid,madrid
531,ef0ace09169ac090589d85746e3e036f,cataluna,tarragona
532,a7dc4098e4da6e41b426269d12ae7e91,comunidad de madrid,madrid
533,918717417d88a9f9ae9735567e6c7682,comunidad de madrid,madrid
534,26f6b7ab07be3e9e69ce82a6552efc19,cataluna,barcelona
535,cad9969167c09b48ae6f1d123f7fa68d,comunidad de madrid,alcala de henares
536,7c4adcc13272c0e26fa23aac642adb7b,cataluna,tarragona
537,f19516b9ff26bfeb091b30108db4ddbd,andalucia,cordoba
538,ed8cb7b190ceb6067227478e48cf8dde,andalucia,almeria
539,97e50a621f8e801f4baf69e08687c192,comunidad de madrid,madrid
540,562f8cfc51f265411f487d07e9c40e7f,comunidad de madrid,madrid
541,a21c11ec5c3f03e7cc9f9203bff9e1c6,andalucia,malaga
542,97e4a63591ca439a2b8b7efd20e6e19e,cataluna,barcelona
543,07017df32dc5f2f1d2801e579548d620,la rioja,logrono
544,52092ddbd3a58c450a4459bf051b2287,andalucia,jaen
545,1a8e2d9c38b84a9702ac7922924b0573,castilla y leon,leon
546,f1198c871e0171278b63f40d112caeec,comunidad de madrid,madrid
547,87142160b41353c4e5fca2360caf6f92,comunidad valenciana,valencia
548,a0e19590a0923cdd0614ea9427713ced,galicia,ourense
549,289cdb325fb7e7f891c38608bf9e0962,andalucia,jaen
550,11305281b50fff20ae8bb473f8e11876,comunidad de madrid,alcobendas
551,723a46b89fd5c3ed78ccdf039e33ac63,comunidad valenciana,alicante
552,d9b00a97818674c7f8d8b1ef0e689679,galicia,coruna
553,9d681c7e12db302cb261e721040dde65,galicia,coruna
554,c7bb64409aa480bb7d0335faaaf3d242,castilla y leon,salamanca
555,bb7ad8a45c027be8ab075b8e465f8ca0,castilla y leon,burgos
556,8a207b6080964f3c1fc9d35bd6096ba4,andalucia,huelva
557,fa1c13f2614d7b5c4749cbc52fecda94,andalucia,cadiz
558,bf100ecb7997df312b285358fb32f92c,galicia,ourense
559,3504c0cb71d7fa48d967e0e4c94d59d9,andalucia,malaga
560,164a5a8794e6d42e14f55e447b12a3bc,galicia,coruna
561,de09d00cfc265b8804c7df34075a68fa,comunidad de madrid,madrid
562,638cba8be1fb599bbb76fd6948351eb3,andalucia,huelva
563,2f73e04d12cdf0c945ded66bb3fcf6c7,castilla-la mancha,toledo
564,fbc14c0cf93505ef89f64665ffa4a7b5,andalucia,cordoba
565,c3ee2331a724e6fc02c4b698b57a73f3,comunidad de madrid,madrid
566,e9874ae10b2d60d43917b6bbfa13a599,galicia,ourense
567,df47da4ae86fa4db890d05aaf24e21d8,comunidad de madrid,madrid
568,ddd51ae8cda92f3995a51fc0f0f3eec7,cataluna,barcelona
569,e644cbadf7eeb30d0d29f335ce7d52ec,comunidad de madrid,madrid
570,2bdb95a56a36ebbc6640337ac5eac174,comunidad de madrid,madrid
571,34d1ca11b242c0fee2c834ae8d788566,comunidad de madrid,alcorcon
572,324583d68897f5ddbaf38f6248322176,andalucia,huelva
573,96493fab2fbb13a14d0c0e8772eef5c3,comunidad de madrid,madrid
574,d4ffeb15b67e81ff9af2b4252d99fb7e,andalucia,cadiz
575,b5d034ac251546e25afe9067f05c1539,andalucia,cordoba
576,8a1ff5c35f6595a73fef4c7b96e4908a,galicia,coruna
577,a150c540f572d0fb53992264bc5c10b5,andalucia,sevilla
578,7c1fea10b5b006671d608b1d7c446ec4,andalucia,malaga
579,b6e1504972665f739dec4facb9943775,andalucia,almeria
580,f76a3b1349b6df1ee875d1f3fa4340f0,comunidad de madrid,madrid
581,99eaacc9e6046db1c82b163c5f84869f,andalucia,malaga
582,8603f0038fe0e52fedd3382d266723de,castilla y leon,palencia
583,d98eec89afa3380e14463da2aabaea72,comunidad valenciana,valencia
584,ab75b89cc49c9ab3160d0c91565a442a,andalucia,malaga
585,08084d990eb3f53af056ccbc1730c8a7,comunidad de madrid,madrid
586,d85efbc8eff2b7adf524e2820569adc8,comunidad de madrid,madrid
587,23613d49c3ac2bd302259e55c06c050c,andalucia,jaen
588,87d3c3aeb3ead335511b3ce315eb341e,comunidad de madrid,madrid
589,93b9a99027bd8bd6af682aff18dd19bf,andalucia,almeria
590,0bf0150d5b9d60d9cd2906003332f085,comunidad de madrid,madrid
591,7ecef8194babfec876ca720714327841,andalucia,malaga
592,87b4428a334b8f676fd9a7f3bf544fb5,andalucia,sevilla
593,30829ded4523ab9224b93bc49a62c95f,comunidad valenciana,alicante
594,dcb7367a92f5ffb89f1e2152ed260285,andalucia,sevilla
595,513a54369b6a8a6602fcb0e129c6d78d,andalucia,granada
596,5075aaa8404020ae6aa8bf4792099b41,comunidad de madrid,alcala de henares
597,d354c38a7182125a748cb10474fe963b,cataluna,gerona
598,4be9ae93c4fc0f41713d71a4194ee1b3,comunidad de madrid,madrid
599,e0487761face83d64fcada2408959a36,comunidad de madrid,madrid
600,9996ae921c50e8dff411ac69c0b4bb8b,andalucia,malaga
601,c3cfdc648177fdbbbb35635a37472c53,galicia,coruna
602,c8cc60ffd415254af5d9b9f34f32c369,andalucia,sevilla
603,1ce3ae5a399804d1a87e706f8a813c3e,castilla y leon,leon
604,5f26c1408a65b42a7224cd463bdf3292,galicia,pontevedra
605,e59e575a175fadcadf8479e191770425,cataluna,lleida
606,2138ccb85b11a4ec1e37afbd1c8eda1f,comunidad de madrid,madrid
607,83d458c0d6d4f94295d63f091460bd60,andalucia,huelva
608,ef30892870c278497523264be1be2241,andalucia,granada
609,d5b9a084373da994a6e37f732169a853,andalucia,cordoba
610,e9c2dc0dd4ac38448289be644ac94f42,castilla y leon,salamanca
611,fe87f472055fbcf1d7e691c00b1560dc,andalucia,malaga
612,5a32c398a06c345440bf2a683b017ad3,cataluna,barcelona
613,f46490624488d3ff7ce78613913a7711,andalucia,cadiz
614,4d0041cdbe51b4617d95c70b19decc74,comunidad de madrid,mostoles
615,db46ca7bce82b11f7e247539271fc390,cataluna,barcelona
616,ad420dd0c4f92f8af951ac24b86d0cf5,comunidad de madrid,getafe
617,e8b4225284fbb02d16f200513f1f395d,andalucia,cadiz
618,f61c63d13f7cd800549d5acdd390ae72,andalucia,malaga
619,054694fa03fe82cec4b7551487331d74,andalucia,sevilla
620,dc50afafdfa325eadc890c7fa42a8f4e,galicia,lugo
621,376d67b61dce0c990155286e7ae486a4,comunidad de madrid,madrid
622,7994b065a7ffb14e71c6312cf87b9de2,castilla-la mancha,cuenca
623,a9415cf907dfa12f9ed18693244f5329,comunidad de madrid,leganes
624,b7d5b4b87af9d42b601865d3f3810bff,castilla y leon,valladolid
625,7315baebc0572ff220d226283dc66728,andalucia,cadiz
626,4125d9385a25e82d2f72d3a0fd55bc3f,andalucia,almeria
627,c8b0e2b0a7095e5d8219575d5e7e1181,andalucia,cordoba
628,38102b031c2a15e54623d711bfc753d3,baleares,palma de mallorca - mallorca
629,160e4f13fd3a64b1b86807be88b5ffb0,galicia,pontevedra
630,8ccf3cf69651cc1d8a02c8bfaf3b8568,andalucia,cordoba
631,391fc6631aebcf3004804e51b40bcf1e,andalucia,granada
632,33cbbec1e7e1044aaf11d152172c776f,comunidad valenciana,valencia
633,da03c298e3999e9d828591fc2179d109,comunidad de madrid,madrid
634,49383af7ab774e4e8f3000f49c83dc4b,andalucia,sevilla
635,8a2d12a90e92f012ce5226fc6592b653,galicia,coruna
636,52956b80ae65fda598f06f6b9943e7a9,galicia,lugo
637,762ed976527cddf02787edba70fffa2a,galicia,ourense
638,7994081388d55b9cf976c050653dd359,comunidad de madrid,madrid
639,585175ec331ea177fa47199e39a6170a,comunidad de madrid,getafe
640,e59aa562b9f8076dd550fcddf0e73491,galicia,coruna
641,e84ad2127668df3aafc6b73531a0beb8,comunidad de madrid,madrid
642,1a6245add4353f18ed55138808906979,andalucia,granada
643,e9779976487b77c6d4ac45f75ec7afe9,andalucia,cadiz
644,6b90f847357d8981edd79a1eb1bf0acb,andalucia,cadiz
645,48328ec9a579151d9cc6a86d4a59336c,comunidad valenciana,castellon
646,73a63f72308aa20a46f4b1632018f196,galicia,coruna
647,f62d7bb4a613ec758a03342d46b580b2,comunidad de madrid,madrid
648,252e76235acb79183cfca6e34f13337d,andalucia,malaga
649,7c5b05cbdb5542049f38d90d7815b97d,comunidad de madrid,madrid
650,db4350fd57ae30082dec7acbaacc17f9,comunidad de madrid,madrid
651,845e8036c3f7bf62099352f5ed910240,cataluna,barcelona
652,712efd3b68f9686dc856b84abd0f21ae,galicia,coruna
653,3364a91ec4d56c98e44174de954b94f6,principado de asturias,oviedo
654,b00af24704019bd2e1b335e70ad11f7c,pais vasco,bilbao
655,4324dd16853115efb0fd9d0d131ba6f4,andalucia,malaga
656,0a198e95d32b1be2da9424c962a6ebfa,comunidad de madrid,fuenlabrada
657,d1a1b40ec554c593a1a99366746289dd,galicia,pontevedra
658,55a5b51f93f2b70ea513f5a047b0262a,comunidad de madrid,torrejon de ardoz
659,6426d21aca402a131fc0a5d0960a3c90,andalucia,granada
660,8a432f4e5b471f8da497d7dc517666e2,andalucia,sevilla
661,da3fede3469bf49b7293ce3fc45b294d,andalucia,jaen
662,c092292535a57dacd95a8765f5518f87,cataluna,tarragona
663,20a8b0dc55da94fe74d112082427c84f,andalucia,sevilla
664,bfd27a966d91cfaafdb25d076585f0da,andalucia,almeria
665,fadb07c842a2aef5d5a676b85f220e71,andalucia,huelva
666,6b15924333bd1a741595fe981ea04822,andalucia,almeria
667,1c83418358f249c9d6affa52d579db0e,comunidad de madrid,madrid
668,04e38a233f726ef161074ab1c9b0399a,comunidad de madrid,madrid
669,1b4b28463457a256e9a784ebe2a8f630,andalucia,almeria
670,db7ed69a53aa9fb1c01930ba54a88bbe,andalucia,granada
671,f664f98bfda2eaf266a23ff144e7a872,comunidad de madrid,madrid
672,7ade73f1b9b4e965f9009a4c3a7e2c15,andalucia,huelva
673,a369d693961cb93b61ca2cc518872a85,andalucia,huelva
674,fb8904a8ea99f8831b64ce27db2c1765,andalucia,almeria
675,2ef086a599b597572aca4433b7ed6b3d,castilla y leon,valladolid
676,134285d1f41da5c13a756ee8142c8a4e,comunidad de madrid,madrid
677,9ed65337433adfbedefd23dd76eaa494,comunidad de madrid,madrid
678,aec99834ab5d38ead22766ada8497e87,galicia,pontevedra
679,b8578d2d823bd8e251f6fdd02b40902d,castilla y leon,leon
680,d9d43faf741ceaa8da52fdbb81d9e0e3,andalucia,granada
681,964ff64dc05b13811c6d0f41e0aa5f6b,comunidad de madrid,madrid
682,96e5dc09087bad639b4ee193104ec2e5,cataluna,tarragona
683,24c1de8d9551c0b4fbc53317d53efda8,la rioja,logrono
684,0336182e1b3e92f029d5354832045fdf,andalucia,granada
685,c03121937e54a93fcc1825c3098bbb6e,galicia,coruna
686,b87a7ea0c30fad2dd6781b74a0064859,comunidad de madrid,madrid
687,84c945f15571830c1a91a33978e94009,comunidad de madrid,madrid
688,2d378dbb39815785238c0139c7647fb7,castilla y leon,salamanca
689,0b0ddbc7b9d9584f442c7ac92b0ff6c9,andalucia,cadiz
690,51209b446b2073894bdc0face6c73ffc,castilla-la mancha,toledo
691,5996cddab893a4652a15592fb58ab8db,andalucia,sevilla
692,aa8af66c623d7d544dfe4bb85b5ebe3b,comunidad de madrid,alcorcon
693,1690cada046eb7e92c12f98b1f8a8167,comunidad de madrid,madrid
694,385799a1cddbd26dfeb9157356a42282,comunidad de madrid,madrid
695,42b729f859728f5079499127a9c2ef37,comunidad de madrid,madrid
696,556a6409838156ea299c9d1f9e2dde43,galicia,coruna
697,179d859f51292aac5c10806a356f7af9,andalucia,jaen
698,934ed5cd1b9c1c7382d0a94a94b9e639,galicia,coruna
699,be3b4b0f050a6aa1b2d901c4b77e979f,galicia,ourense
700,6806dad1da97bfb5a9038eac6881f706,galicia,ourense
701,94231344608e603693b0a8891143f65d,andalucia,cadiz
702,446cc09cdbb130904da114e807dbec40,comunidad de madrid,madrid
703,47efca563408aae19bb7206c2d969ea9,comunidad de madrid,leganes
704,00ab3eff1b5192e5f1a63bcecfee11c8,comunidad de madrid,madrid
705,71271995e85f5b8530be99ed54a91b89,comunidad valenciana,valencia
706,a435b009cd956ea60748b5cfbddf2e24,andalucia,malaga
707,11938fcc75f6902fea1d0a6f72b54a57,castilla y leon,segovia
708,9b76ad3d04236f76bc71c59470305e13,andalucia,malaga
709,d7ab82074b5f1dfba46db123df101bff,andalucia,cadiz
710,9c0e69c7bf2619675bbadf47b43f655a,andalucia,huelva
711,94d76e96eedd976258cd3278ce56d5f2,andalucia,huelva
712,52f976b17ea7f2f087f56dcc419328f6,galicia,coruna
713,4e326052e5dbba8adcd512f3450a307e,comunidad de madrid,madrid
714,3586b8580d9c917874e053a1bb37b5ff,andalucia,granada
715,6edacfd9f9074789dad6d62ba7950b9c,andalucia,cadiz
716,52831e5990d0771cb4951d6f12928167,andalucia,malaga
717,9e7c5f4d7770eab65738cca38f9efccf,comunidad de madrid,madrid
718,4677a5437afda5fa7140b927b07be1cc,galicia,ourense
719,3e8bd881d92466e63ba9e3e809cd3c50,cataluna,barcelona
720,4a1917ef994878940e1fb03eeb787ad7,region de murcia,murcia
721,334cab711dee080b079fa5779b584783,andalucia,cordoba
722,9dd59e43f0c9f0553244e8f9c2fb247e,galicia,lugo
723,ccf8813e5a7d6c84d865cd38bfc2b130,andalucia,sevilla
724,8d956fec2e4337affcb520f56fd8cbfd,andalucia,granada
725,e5a3438891c0bfdb9394643f95273d8e,andalucia,sevilla
726,f9f68daa2af419d38f745478bcb3da1a,andalucia,cadiz
727,138dbe45fc62f1e244378131a6801526,comunidad de madrid,madrid
728,5058e8c1e82653974541e83690655b4a,andalucia,cordoba
729,cd2169d9f31ff6fbb9ca3373b0c9e354,cataluna,lleida
730,15aec03fe4cf30dfa574cf550f5ff5ff,cataluna,barcelona
731,9674754b5a0cb32b638cec001178f799,comunidad de madrid,madrid
732,c161d1327ebc3a156c09582ab2f59f6c,comunidad de madrid,madrid
733,4d232b78ab7ef10393dc3807d827bc0d,comunidad de madrid,madrid
734,23ff42c4bf1f8f16cddb19d8b972974a,comunidad de madrid,alcala de henares
735,d3dcf0604eabf0224fbd5948b5e02f69,comunidad de madrid,madrid
736,49067458c68f7701fd334ce326accbe0,comunidad de madrid,mostoles
737,dfa0c4c6229ab200a4a1336b4d7128ff,castilla y leon,valladolid
738,35281d148dcf7134bae913c57db4e6da,comunidad de madrid,madrid
739,76833248bbc0e65a0293ec62023e4396,andalucia,malaga
740,48e5ee06fb2dc74df1c711a9b6dfac2a,comunidad de madrid,alcala de henares
741,2cb6eb1b7185064167657fa09f541105,comunidad de madrid,madrid
742,0f7eea709efdf942b5f95c7516dbacd7,andalucia,granada
743,54583ab379489add547fe47b628db589,andalucia,granada
744,51e0557bc7b86de13e946c60ee91ce39,comunidad de madrid,madrid
745,0bebbb2cea103a4a020c95d43fd7d754,comunidad de madrid,madrid
746,9da1ca0bef29ee170e541927a5aeabdc,andalucia,malaga
747,6c7d50c24b3ccd2fd83b44d8bb34e073,andalucia,sevilla
748,3faf68a3b0af94b10bac70d86077be49,andalucia,granada
749,05feb94f19d094d4b0f9281f0b1d4c99,andalucia,jaen
750,f650a9708fa1bab22bdd8d3a818cc415,castilla y leon,valladolid
751,5cbbd5a299cab112b7bf23862255e43e,galicia,ourense
752,07d75e33f2750d97d467fb57e4dfdd8a,comunidad de madrid,madrid
753,8a8835a43bda99fd37310ad76c457510,andalucia,almeria
754,ca3bd7cd9f149df75950150d010fe4a2,comunidad de madrid,madrid
755,323ce52b5b81df2cd804b017b7f09aa7,comunidad de madrid,madrid
756,ebd1417732defaf66c50b5a800eb293e,galicia,ourense
757,76ea5315acb3f5f7ade3cd261faf922a,comunidad de madrid,madrid
758,4b1eaadf791bdbbad8c4a35b65236d52,andalucia,granada
759,4cc43a222a0f94910728b62b97a8c5f8,andalucia,granada
